rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,699013,Esmerlyn Valdez,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,2,Foster Griffin,656492,L,69.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",88.5,45.0,28.2,95.5,78.0,100.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.0 HR allowed",EV profile; pitcher fly-ball pressure modest,30.3,57.6,92.3,104.2695,0.628,0.371,0.403,75.2,52.1,21.2,42.4,6.0,0.415,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
199,666139,Josh Lowe,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,9,Jake Bennett,687562,L,33.7,Longshot,Watch List,Projected Lineup,34.4,21.5,28.2,40.2,50.0,57.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,1,Contact streak: 8/21 over last 7 games,"same-side matchup; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.93,37.99,89.37,99.3254,0.3833,0.159,0.2861,73.59,36.11,35.71,31.5,7.5,0.1516,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
200,643446,Jeff McNeil,ATH,MIA,2026-07-04T01:40:00Z,Scheduled,7,Tyler Phillips,663969,R,33.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",11.0,37.9,30.9,59.8,80.0,13.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 7.5% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.16,31.78,86.5,96.6004,0.3586,0.0936,0.3097,68.88,5.23,42.3,22.98,5.7,0.1036,7.55,42.14,89.27,0.3924,0.1471,25.45,,,Sutter Health Park,
201,676391,Ernie Clement,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,7,Luis Castillo,622491,R,33.6,Longshot,Watch List,Projected Lineup,7.3,52.2,25.4,59.8,50.0,39.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"same-side matchup; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.4,24.74,85.9,95.2609,0.3492,0.0937,0.2785,67.74,3.03,42.76,27.48,7.6,0.1343,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
202,802415,Chandler Simpson,TB,HOU,2026-07-04T00:15:00Z,Scheduled,5,Spencer Arrighetti,681293,R,33.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",0.4,35.7,27.6,81.9,80.0,39.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,15.13,84.3,93.1919,0.2996,0.0375,0.2704,64.83,0.44,27.5,12.51,0.0,0.0528,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
203,655316,Andruw Monasterio,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,9,Reid Detmers,672282,L,33.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",23.7,31.7,28.2,40.2,78.0,20.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,1,"Last 7 games: 2/15, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.56,36.01,87.77,97.7748,0.3511,0.1243,0.2737,68.96,2.83,40.55,32.88,3.3,0.1551,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
204,665926,Andres Gimenez,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,9,Luis Castillo,622491,R,33.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",7.9,52.2,25.4,40.2,80.0,28.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,0,"Last 7 games: 5/16, 0 HR","platoon edge; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.56,24.97,86.3,95.9562,0.3302,0.0971,0.2786,68.46,4.86,38.31,23.09,7.0,0.1254,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
205,643289,Mauricio Dubon,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,5,Christian Scott,681035,R,33.1,Longshot,Watch List,Projected Lineup,13.0,28.0,30.9,81.9,50.0,30.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,0,Contact streak: 8/25 over last 7 games,"same-side matchup; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.93,28.82,85.9,96.3966,0.3828,0.1155,0.3088,68.83,2.98,31.54,25.16,7.7,0.1399,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
206,701675,Nathan Church,STL,CHC,2026-07-03T20:05:00Z,Scheduled,9,David Peterson,656849,L,32.1,Longshot,Watch List,Projected Lineup,21.1,35.8,29.8,40.2,50.0,39.1,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.02,34.92,87.04,98.0456,0.3546,0.1263,0.2799,69.84,8.83,35.2,19.29,4.5,0.1228,6.61,42.29,89.97,0.4105,0.1405,18.45,,,Wrigley Field,
207,676609,Jose Caballero,NYY,MIN,2026-07-03T23:05:00Z,Scheduled,9,Mike Paredes,702474,R,32.0,Longshot,Watch List,Projected Lineup,7.6,51.4,38.2,40.2,50.0,25.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.01,27.17,84.67,96.6082,0.3292,0.1045,0.2829,68.96,8.15,41.04,20.19,7.1,0.1306,7.1,51.8,91.9,0.459,0.174,30.6,,,Yankee Stadium,
208,666152,David Hamilton,MIL,AZ,2026-07-04T01:45:00Z,Scheduled,9,Jose Cabrera,703615,R,32.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",11.3,42.5,28.2,40.2,80.0,19.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","platoon edge; pitcher baseline 9.7% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.53,26.75,86.53,96.8327,0.3015,0.0981,0.2621,69.87,7.67,33.92,27.56,3.9,0.1056,9.7,38.7,88.8,0.414,0.173,25.8,,,Chase Field,
209,670764,Taylor Walls,TB,HOU,2026-07-04T00:15:00Z,Scheduled,7,Spencer Arrighetti,681293,R,31.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",6.3,34.8,27.6,59.8,75.0,29.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,0,"Last 7 games: 7/22, 0 HR","switch hitter; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.34,23.25,85.6,95.1985,0.281,0.0822,0.2638,68.31,2.55,34.83,31.64,1.2,0.0801,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
210,663968,Jake Mangum,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,8,Foster Griffin,656492,L,31.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",4.0,43.2,28.2,47.9,75.0,33.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,0,Contact streak: 10/29 over last 7 games,"switch hitter; pitcher baseline 10.4% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.72,28.64,84.92,96.1737,0.3255,0.071,0.2795,66.95,3.2,29.05,13.18,1.6,0.0615,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
211,680700,Richie Palacios,TB,HOU,2026-07-04T00:15:00Z,Scheduled,8,Spencer Arrighetti,681293,R,31.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",12.1,35.7,27.6,47.9,80.0,7.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,0,"Last 7 games: 4/24, 0 HR","platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.87,31.22,87.38,96.8591,0.3527,0.092,0.3173,68.73,2.96,34.92,18.39,1.0,0.0889,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
212,695490,Edwin Arroyo,CIN,BAL,2026-07-03T23:10:00Z,Scheduled,9,Trevor Rogers,669432,L,30.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",6.7,36.0,39.3,40.2,75.0,32.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"switch hitter; pitcher baseline 7.0% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,21.8,86.6,95.2883,0.353,0.056,0.314,69.4,7.2,43.6,16.4,0.0,0.042,7.04,41.54,89.14,0.397,0.1531,24.95,,,Great American Ball Park,
213,691594,Javier Sanoja,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,8,Jack Perkins,678022,R,30.7,Longshot,Watch List,Projected Lineup,11.3,33.3,30.9,47.9,50.0,63.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,22,1,Contact streak: 12/22 over last 7 games,"same-side matchup; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,1.73,33.95,87.87,97.778,0.3287,0.0753,0.2785,69.14,6.88,41.51,16.8,3.9,0.1425,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
214,807712,Luke Keaschall,MIN,NYY,2026-07-03T23:05:00Z,Scheduled,8,Gerrit Cole,543037,R,30.6,Longshot,Watch List,Projected Lineup,10.5,36.5,38.2,47.9,50.0,28.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,16,1,"Last 7 games: 3/16, 1 HR","same-side matchup; pitcher baseline 7.5% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.66,29.17,85.15,96.6216,0.3493,0.1083,0.3044,68.65,7.94,37.21,26.34,3.3,0.101,7.5,37.7,89.9,0.369,0.131,33.6,,,Yankee Stadium,
215,675961,Alika Williams,ATH,MIA,2026-07-04T01:40:00Z,Scheduled,9,Tyler Phillips,663969,R,29.5,Longshot,Watch List,Projected Lineup,9.5,37.9,30.9,40.2,50.0,50.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 7.5% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,35.4,85.8,97.429,0.278,0.06,0.235,69.4,4.4,32.7,24.5,2.0,0.174,7.55,42.14,89.27,0.3924,0.1471,25.45,,,Sutter Health Park,
216,593428,Xander Bogaerts,SD,LAD,2026-07-04T02:10:00Z,Scheduled,7,Shohei Ohtani,660271,R,29.5,Longshot,Watch List,Projected Lineup,26.4,11.3,27.6,59.8,50.0,21.1,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","same-side matchup; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.13,38.85,88.3,99.7175,0.3864,0.1334,0.3214,72.13,26.0,45.69,22.85,8.9,0.1112,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
217,663538,Nico Hoerner,CHC,STL,2026-07-03T20:05:00Z,Scheduled,6,Andre Pallante,669467,R,29.3,Longshot,Watch List,Projected Lineup,7.9,28.7,29.8,71.7,50.0,16.6,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.42,28.83,85.86,96.2008,0.37,0.0829,0.322,68.36,1.83,33.5,21.98,4.9,0.097,6.11,36.75,88.01,0.3859,0.1398,18.17,,,Wrigley Field,
218,680757,Steven Kwan,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,7,Anthony Kay,641743,L,29.1,Longshot,Watch List,Projected Lineup,1.8,42.9,27.6,59.8,50.0,22.9,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,0,"Last 7 games: 6/22, 0 HR","same-side matchup; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.85,12.72,84.1,92.4573,0.3254,0.0699,0.3044,63.14,0.45,29.35,24.84,4.0,0.067,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
219,806068,Colt Emerson,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,9,Dylan Cease,656302,R,28.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.1,19.4,25.4,40.2,80.0,32.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.6,30.3,87.0,97.0605,0.296,0.115,0.253,72.5,25.0,43.4,22.4,7.0,0.236,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
220,683083,Nasim Nunez,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,9,Mitch Keller,656605,R,28.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",4.9,37.6,28.2,40.2,75.0,25.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,18,1,"Last 7 games: 3/18, 1 HR","switch hitter; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.83,26.73,86.08,96.011,0.3005,0.0748,0.2792,68.7,4.8,33.46,19.1,1.9,0.0881,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
221,806198,Cooper Pratt,MIL,AZ,2026-07-04T01:45:00Z,Scheduled,8,Jose Cabrera,703615,R,28.1,Longshot,Watch List,Projected Lineup,7.5,42.5,28.2,47.9,50.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,21,0,"Last 7 games: 1/21, 0 HR","same-side matchup; pitcher baseline 9.7% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.3,25.0,87.2,96.3907,0.34,0.071,0.323,69.3,5.7,31.3,9.4,0.0,0.025,9.7,38.7,88.8,0.414,0.173,25.8,,,Chase Field,
222,660710,Rodolfo Duran,SD,LAD,2026-07-04T02:10:00Z,Scheduled,8,Shohei Ohtani,660271,R,28.1,Longshot,Watch List,Projected Lineup,30.4,11.3,27.6,47.9,50.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,0,"Last 7 games: 2/22, 0 HR","same-side matchup; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.8,29.4,87.3,97.5293,0.343,0.165,0.271,73.3,36.4,41.2,33.3,3.0,0.192,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
223,673490,Ha-Seong Kim,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,9,Christian Scott,681035,R,25.6,Longshot,Watch List,Projected Lineup,12.5,28.0,30.9,40.2,50.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,14,0,"Last 7 games: 0/14, 0 HR","same-side matchup; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.43,28.11,86.55,95.6712,0.2489,0.0741,0.2375,71.48,17.41,43.66,33.49,1.5,0.0333,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
224,669397,Nick Allen,HOU,TB,2026-07-04T00:15:00Z,Scheduled,9,Nick Martinez,607259,R,24.6,Longshot,Watch List,Projected Lineup,4.0,34.3,27.6,40.2,50.0,15.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.26,27.76,84.87,96.0619,0.2705,0.053,0.2457,67.51,1.32,32.52,24.49,0.7,0.0566,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
225,669392,Samad Taylor,SD,LAD,2026-07-04T02:10:00Z,Scheduled,9,Shohei Ohtani,660271,R,18.3,Longshot,Watch List,Projected Lineup,1.8,11.3,27.6,40.2,50.0,14.6,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","same-side matchup; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.59,20.62,82.21,93.7107,0.3133,0.0633,0.281,68.46,2.59,33.4,12.85,0.7,0.0539,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
